Timestamp,Name,Value
14.578991,"NT:/limelight-front/tv",0
14.579028,"NT:/limelight-front/tl",29.233333587646484
14.579047,"NT:/limelight-front/tx",0
14.579065,"NT:/limelight-front/ty",0
14.579084,"NT:/limelight-front/ta",0
14.579084,"NT:/limelight-front/ts",0
14.579102,"NT:/limelight-front/tlong",0
14.579121,"NT:/limelight-front/tshort",0
14.579139,"NT:/limelight-front/thor",0
14.579139,"NT:/limelight-front/tvert",0
14.579176,"NT:/limelight-front/tc",0.11372549086809158;0.14901961386203766;0.054901961237192154
14.579195,"NT:/limelight-front/hb",1762
14.579213,"NT:/limelight-front/botpose",0;0;0;0;0;0;66.85333251953125
14.579232,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;66.85333251953125
14.579269,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;66.85333251953125
14.579288,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":29.233333587646484,""ts"":64228.360738,""v"":1}}"
14.592347,"NT:/limelight-back/tl",18.715999603271484
14.592384,"NT:/limelight-back/tc",0.5215686559677124;0.5215686559677124;0.5215686559677124
14.592403,"NT:/limelight-back/hb",2764
14.59244,"NT:/limelight-back/botpose",0;0;0;0;0;0;34.991554260253906;0;0;0;0
14.592458,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;34.991554260253906;0;0;0;0
14.592495,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;34.991554260253906;0;0;0;0
14.592514,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":18.715999603271484,""ts"":64396.876683,""v"":0}}"
14.60728,"NT:/limelight-back/tl",17.434703826904297
14.607317,"NT:/limelight-back/tc",0.5176470875740051;0.5215686559677124;0.5215686559677124
14.607354,"NT:/limelight-back/hb",2765
14.607372,"NT:/limelight-back/botpose",0;0;0;0;0;0;33.71025848388672;0;0;0;0
14.607409,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;33.71025848388672;0;0;0;0
14.607428,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;33.71025848388672;0;0;0;0
14.607447,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":17.434703826904297,""ts"":64414.868423,""v"":0}}"
14.60817,"NT:/limelight-front/tl",28.727481842041016
14.608207,"NT:/limelight-front/tc",0.10980392247438431;0.14509804546833038;0.08235294371843338
14.608226,"NT:/limelight-front/hb",1763
14.608263,"NT:/limelight-front/botpose",0;0;0;0;0;0;66.34748077392578
14.608281,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;66.34748077392578
14.6083,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;66.34748077392578
14.608318,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":28.727481842041016,""ts"":64257.833959999996,""v"":1}}"
14.625885,"NT:/limelight-back/tl",17.397075653076172
14.625922,"NT:/limelight-back/tc",0.5372549295425415;0.5411764979362488;0.5372549295425415
14.625959,"NT:/limelight-back/hb",2766
14.625978,"NT:/limelight-back/botpose",0;0;0;0;0;0;33.672630310058594;0;0;0;0
14.625997,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;33.672630310058594;0;0;0;0
14.626034,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;33.672630310058594;0;0;0;0
14.626126,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":17.397075653076172,""ts"":64432.729886,""v"":0}}"
14.639501,"NT:/limelight-front/tl",30.58216667175293
14.639557,"NT:/limelight-front/tc",0.10980392247438431;0.16862745583057404;0.12156862765550613
14.639575,"NT:/limelight-front/hb",1764
14.639594,"NT:/limelight-front/botpose",0;0;0;0;0;0;68.20216369628906
14.639631,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;68.20216369628906
14.639649,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;68.20216369628906
14.639686,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":30.58216667175293,""ts"":64288.948331,""v"":1}}"
14.642061,"NT:/limelight-back/tl",16.35718536376953
14.642098,"NT:/limelight-back/hb",2767
14.642117,"NT:/limelight-back/botpose",0;0;0;0;0;0;32.63274383544922;0;0;0;0
14.642154,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;32.63274383544922;0;0;0;0
14.642172,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;32.63274383544922;0;0;0;0
14.642209,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":16.35718536376953,""ts"":64449.728127,""v"":0}}"
14.665323,"NT:/limelight-back/tl",19.268037796020508
14.665378,"NT:/limelight-back/tc",0.5176470875740051;0.5176470875740051;0.5176470875740051
14.665508,"NT:/limelight-back/hb",2768
14.665712,"NT:/limelight-back/botpose",0;0;0;0;0;0;35.54359436035156;0;0;0;0
14.665749,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;35.54359436035156;0;0;0;0
14.665786,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;35.54359436035156;0;0;0;0
14.665805,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":19.268037796020508,""ts"":64469.457553,""v"":0}}"
14.669348,"NT:/limelight-front/tl",29.41268539428711
14.669385,"NT:/limelight-front/tc",0.12941177189350128;0.1725490242242813;0.14509804546833038
14.669422,"NT:/limelight-front/hb",1765
14.669441,"NT:/limelight-front/botpose",0;0;0;0;0;0;67.03268432617188
14.669459,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;67.03268432617188
14.669496,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;67.03268432617188
14.669515,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":29.41268539428711,""ts"":64319.04809,""v"":1}}"
14.679217,"NT:/limelight-back/tl",16.66983413696289
14.679328,"NT:/limelight-back/tc",0.5490196347236633;0.5529412031173706;0.5490196347236633
14.679346,"NT:/limelight-back/hb",2769
14.679365,"NT:/limelight-back/botpose",0;0;0;0;0;0;32.94538879394531;0;0;0;0
14.679402,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;32.94538879394531;0;0;0;0
14.679421,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;32.94538879394531;0;0;0;0
14.679458,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":16.66983413696289,""ts"":64486.70957100001,""v"":0}}"
14.698286,"NT:/limelight-front/tl",28.352277755737305
14.698342,"NT:/limelight-front/tc",0.14901961386203766;0.18039216101169586;0.11372549086809158
14.69836,"NT:/limelight-front/hb",1766
14.698379,"NT:/limelight-front/botpose",0;0;0;0;0;0;65.97227478027344
14.698397,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;65.97227478027344
14.698434,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;65.97227478027344
14.698453,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":28.352277755737305,""ts"":64347.843849,""v"":1}}"
14.700215,"NT:/limelight-back/tl",20.565685272216797
14.700252,"NT:/limelight-back/tc",0.5254902243614197;0.5254902243614197;0.5254902243614197
14.700271,"NT:/limelight-back/hb",2770
14.700308,"NT:/limelight-back/botpose",0;0;0;0;0;0;36.84123992919922;0;0;0;0
14.700326,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;36.84123992919922;0;0;0;0
14.700401,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;36.84123992919922;0;0;0;0
14.700456,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":20.565685272216797,""ts"":64507.782664000006,""v"":0}}"
14.720045,"NT:/limelight-back/tl",18.33774185180664
14.720101,"NT:/limelight-back/tc",0.529411792755127;0.529411792755127;0.529411792755127
14.720119,"NT:/limelight-back/hb",2771
14.720138,"NT:/limelight-back/botpose",0;0;0;0;0;0;34.61329650878906;0;0;0;0
14.720175,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;34.61329650878906;0;0;0;0
14.720193,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;34.61329650878906;0;0;0;0
14.720231,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":18.33774185180664,""ts"":64526.750127,""v"":0}}"
14.72702,"NT:/limelight-front/tl",28.24985122680664
14.727057,"NT:/limelight-front/tc",0.13333334028720856;0.18431372940540314;0.13333334028720856
14.727094,"NT:/limelight-front/hb",1767
14.727113,"NT:/limelight-front/botpose",0;0;0;0;0;0;65.8698501586914
14.72715,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;65.8698501586914
14.727168,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;65.8698501586914
14.727205,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":28.24985122680664,""ts"":64376.744997,""v"":1}}"
14.740543,"NT:/limelight-back/tl",20.667259216308594
14.74058,"NT:/limelight-back/tc",0.545098066329956;0.545098066329956;0.545098066329956
14.740598,"NT:/limelight-back/hb",2772
14.740636,"NT:/limelight-back/botpose",0;0;0;0;0;0;36.94281768798828;0;0;0;0
14.740654,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;36.94281768798828;0;0;0;0
14.740673,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;36.94281768798828;0;0;0;0
14.74071,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":20.667259216308594,""ts"":64547.984404999996,""v"":0}}"
14.758128,"NT:/limelight-front/tl",30.417591094970703
14.758184,"NT:/limelight-front/tc",0.12156862765550613;0.1725490242242813;0.13333334028720856
14.758202,"NT:/limelight-front/hb",1768
14.758221,"NT:/limelight-front/botpose",0;0;0;0;0;0;68.03759002685547
14.75824,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;68.03759002685547
14.758406,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;68.03759002685547
14.758444,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":30.417591094970703,""ts"":64407.615386000005,""v"":1}}"
14.764417,"NT:/limelight-back/tl",20.44631576538086
14.764454,"NT:/limelight-back/tc",0.5372549295425415;0.5372549295425415;0.5372549295425415
14.764472,"NT:/limelight-back/hb",2773
14.764491,"NT:/limelight-back/botpose",0;0;0;0;0;0;36.72187042236328;0;0;0;0
14.764528,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;36.72187042236328;0;0;0;0
14.764547,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;36.72187042236328;0;0;0;0
14.764584,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":20.44631576538086,""ts"":64569.079849,""v"":0}}"
14.780221,"NT:/limelight-back/tl",18.223777770996094
14.780258,"NT:/limelight-back/tc",0.5254902243614197;0.529411792755127;0.5254902243614197
14.780295,"NT:/limelight-back/hb",2774
14.780314,"NT:/limelight-back/botpose",0;0;0;0;0;0;34.49933624267578;0;0;0;0
14.780333,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;34.49933624267578;0;0;0;0
14.78037,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;34.49933624267578;0;0;0;0
14.780388,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":18.223777770996094,""ts"":64587.75986800001,""v"":0}}"
14.788179,"NT:/limelight-front/tl",29.484315872192383
14.788216,"NT:/limelight-front/tc",0.10196078568696976;0.125490203499794;0.09803921729326248
14.788253,"NT:/limelight-front/hb",1769
14.788272,"NT:/limelight-front/botpose",0;0;0;0;0;0;67.10431671142578
14.788291,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;67.10431671142578
14.788309,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;67.10431671142578
14.788346,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":29.484315872192383,""ts"":64437.811571,""v"":1}}"
14.800014,"NT:/limelight-back/tl",18.790666580200195
14.80007,"NT:/limelight-back/tc",0.5647059082984924;0.5647059082984924;0.5647059082984924
14.800088,"NT:/limelight-back/hb",2775
14.800107,"NT:/limelight-back/botpose",0;0;0;0;0;0;35.06622314453125;0;0;0;0
14.800404,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;35.06622314453125;0;0;0;0
14.800441,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;35.06622314453125;0;0;0;0
14.800478,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":18.790666580200195,""ts"":64607.329015999996,""v"":0}}"
14.819362,"NT:/limelight-front/tl",30.520795822143555
14.819399,"NT:/limelight-front/tc",0.12156862765550613;0.13725490868091583;0.054901961237192154
14.819436,"NT:/limelight-front/hb",1770
14.819455,"NT:/limelight-front/botpose",0;0;0;0;0;0;68.14079284667969
14.819473,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;68.14079284667969
14.819492,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;68.14079284667969
14.819529,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":30.520795822143555,""ts"":64468.881905,""v"":1}}"
14.819863,"NT:/limelight-back/tl",19.627666473388672
14.8199,"NT:/limelight-back/tc",0.5254902243614197;0.529411792755127;0.5254902243614197
14.819937,"NT:/limelight-back/hb",2776
14.819955,"NT:/limelight-back/botpose",0;0;0;0;0;0;35.903221130371094;0;0;0;0
14.819974,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;35.903221130371094;0;0;0;0
14.820011,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;35.903221130371094;0;0;0;0
14.82003,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":19.627666473388672,""ts"":64627.466979000004,""v"":0}}"
14.838134,"NT:/limelight-back/tl",17.477296829223633
14.83819,"NT:/limelight-back/tc",0.529411792755127;0.5333333611488342;0.529411792755127
14.838209,"NT:/limelight-back/hb",2777
14.838227,"NT:/limelight-back/botpose",0;0;0;0;0;0;33.75285339355469;0;0;0;0
14.838264,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;33.75285339355469;0;0;0;0
14.838283,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;33.75285339355469;0;0;0;0
14.83832,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":17.477296829223633,""ts"":64645.751404999995,""v"":0}}"
14.847855,"NT:/limelight-front/tl",27.92650032043457
14.847892,"NT:/limelight-front/tc",0.12156862765550613;0.11372549086809158;0.03529411926865578
14.84791,"NT:/limelight-front/hb",1771
14.847929,"NT:/limelight-front/botpose",0;0;0;0;0;0;65.54650115966797
14.847966,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;65.54650115966797
14.847984,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;65.54650115966797
14.848003,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":27.92650032043457,""ts"":64497.445589999996,""v"":1}}"
14.858614,"NT:/limelight-back/tl",19.459444046020508
14.858651,"NT:/limelight-back/tc",0.5254902243614197;0.5254902243614197;0.5254902243614197
14.858688,"NT:/limelight-back/hb",2778
14.858706,"NT:/limelight-back/botpose",0;0;0;0;0;0;35.73500061035156;0;0;0;0
14.858743,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;35.73500061035156;0;0;0;0
14.859189,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;35.73500061035156;0;0;0;0
14.859226,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":19.459444046020508,""ts"":64665.704681999996,""v"":0}}"
14.877071,"NT:/limelight-back/tl",16.461130142211914
14.877108,"NT:/limelight-back/tc",0.5568627715110779;0.5568627715110779;0.5568627715110779
14.877126,"NT:/limelight-back/hb",2779
14.877145,"NT:/limelight-back/botpose",0;0;0;0;0;0;32.73668670654297;0;0;0;0
14.877182,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;32.73668670654297;0;0;0;0
